2020-12-11 09:08:09.308734||meta||agents||4
2020-12-11 09:08:09.308808||meta||treatnames||A (men's search)@|B (women's search)
2020-12-11 09:08:09.309146||meta||block_id start||0
2020-12-11 09:08:09.309164||meta||assignment||2@|0@|3@|1
2020-12-11 13:08:07.296247||treatment||visit page||https://theartofshaving.com/kits-and-gifts-gift-ideas||2||0
2020-12-11 13:08:08.574717||treatment||visit page||https://www.shopflamingo.com/products/shave-kit/||1||1
2020-12-11 13:08:25.027492||treatment||visit page||https://www.schick.com/us/en/subscription-women||0||1
2020-12-11 13:08:35.456433||treatment||visit page||https://gearmoose.com/best-shaving-kits-for-men/||2||0
2020-12-11 13:08:36.120993||treatment||visit page||https://www.schick.com/us/en/subscription-women||1||1
2020-12-11 13:08:38.825157||treatment||visit page||https://foodfornet.com/39-manly-mixed-drinks-for-manly-men/||3||0
2020-12-11 13:08:56.598470||treatment||visit page||https://allgirlshaveclub.com/||0||1
2020-12-11 13:09:05.418733||treatment||google search||men's cocktails||2||0
2020-12-11 13:09:05.786227||error||visiting||google searchresults||2||0
2020-12-11 13:09:08.649191||treatment||visit page||https://www.thespruceeats.com/classic-cocktails-found-on-mad-men-759001||3||0
2020-12-11 13:09:17.703571||treatment||visit page||https://allgirlshaveclub.com/||1||1
2020-12-11 13:09:34.832713||treatment||google search||cocktails for women||0||1
2020-12-11 13:09:34.998635||error||visiting||google searchresults||0||1
2020-12-11 13:09:42.287512||treatment||visit page||https://theadultman.com/live-and-learn/manly-cocktails/||3||0
2020-12-11 13:09:43.786802||treatment||google search||cocktails for women||1||1
2020-12-11 13:09:43.944067||error||visiting||google searchresults||1||1
2020-12-11 13:09:46.480030||treatment||visit page||https://foodfornet.com/39-manly-mixed-drinks-for-manly-men/||2||0
2020-12-11 13:09:55.864257||treatment||visit page||https://vinepair.com/articles/50-most-popular-cocktails-world-2017/||0||1
2020-12-11 13:10:10.611680||treatment||visit page||https://vinepair.com/articles/50-most-popular-cocktails-world-2017/||1||1
2020-12-11 13:10:17.729508||treatment||visit page||https://www.thespruceeats.com/classic-cocktails-found-on-mad-men-759001||2||0
2020-12-11 13:10:27.742694||treatment||visit page||https://www.esquire.com/food-drink/g865/drinks-for-women-071511/||0||1
2020-12-11 13:10:37.680886||error||visiting||google searchresults||3||0
2020-12-11 13:10:45.689388||event||progress-marker||training-end||3||0
2020-12-11 13:10:50.469810||treatment||visit page||https://www.esquire.com/food-drink/g865/drinks-for-women-071511/||1||1
2020-12-11 13:10:55.509056||treatment||visit page||https://theadultman.com/live-and-learn/manly-cocktails/||2||0
2020-12-11 13:11:02.654696||treatment||visit page||https://www.taste.com.au/entertaining/articles/12-classy-cocktails-for-a-girls-night/y1emvgvq?nk=0db0169287bd99fb664bf23771965a89-1607713858||0||1
2020-12-11 13:11:17.494377||treatment||visit page||https://www.taste.com.au/entertaining/articles/12-classy-cocktails-for-a-girls-night/y1emvgvq||1||1
2020-12-11 13:11:27.115805||treatment||visit page||https://www.mensjournal.com/food-drink/20-cocktail-recipes/||2||0
2020-12-11 13:11:38.152632||treatment||visit page||https://www.marieclaire.com/food-cocktails/news/a13694/classic-cocktails-every-sophisticated-girl-should-know/||0||1
2020-12-11 13:11:49.010717||treatment||visit page||https://www.marieclaire.com/food-cocktails/news/a13694/classic-cocktails-every-sophisticated-girl-should-know/||1||1
2020-12-11 13:11:49.771169||event||progress-marker||training-end||2||0
2020-12-11 13:11:53.735065||event||progress-marker||training-end||0||1
2020-12-11 13:12:01.955149||event||progress-marker||training-end||1||1
2020-12-11 13:12:04.461105||event||progress-marker||measurement-start||0||1
2020-12-11 13:12:04.857365||event||progress-marker||measurement-start||3||0
2020-12-11 13:12:05.606141||event||progress-marker||measurement-start||2||0
2020-12-11 13:12:07.257801||event||progress-marker||measurement-start||1||1
2020-12-11 13:12:37.969877||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||0||1
2020-12-11 13:12:38.599209||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||0||1
2020-12-11 13:12:39.541295||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||0||1
2020-12-11 13:12:40.056438||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||0||1
2020-12-11 13:12:40.391479||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||0||1
2020-12-11 13:12:40.586445||measurement||ad||2020-12-11 13:12:13.033705@|search - pick a college@|10 Steps to Choosing the Right College | Best Colleges | US ...@|www.usnews.com||2||0
2020-12-11 13:12:40.768871||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||0||1
2020-12-11 13:12:41.094925||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||0||1
2020-12-11 13:12:41.255169||measurement||ad||2020-12-11 13:12:13.033705@|search - pick a college@|Finding Your College Fit | Getting Started with College Planning@|bigfuture.collegeboard.org@|There's no magic formula for choosing a college, but there are steps you can take to find a good fit. Use this tool to start your journey. Go ... How to Find a College That ... · College Search Step-By-Step · Quick Guide||2||0
2020-12-11 13:12:41.343419||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||0||1
2020-12-11 13:12:41.762718||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||0||1
2020-12-11 13:12:41.772568||measurement||ad||2020-12-11 13:12:13.033705@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||2||0
2020-12-11 13:12:42.120038||measurement||ad||2020-12-11 13:12:10.987266@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Receive a tailored profile that suggests careers and study paths that suit your skills. Last update: 22 Mar 2019. Question 1 of 35. Do you like to work with ...||0||1
2020-12-11 13:12:42.223132||measurement||ad||2020-12-11 13:12:13.033705@|search - pick a college@|College Match | Find the right college with College Raptor@|www.collegeraptor.com@|Use College Raptor's college match tool to see and compare thousands of colleges based ... Strategies For Picking A College To Add To Your... college search.||2||0
2020-12-11 13:12:43.700665||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||1||1
2020-12-11 13:12:44.539414||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||1||1
2020-12-11 13:12:44.945980||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||1||1
2020-12-11 13:12:45.523345||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||1||1
2020-12-11 13:12:46.100721||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||1||1
2020-12-11 13:12:46.592521||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||1||1
2020-12-11 13:12:46.920265||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||1||1
2020-12-11 13:12:47.399191||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||1||1
2020-12-11 13:12:47.744179||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||1||1
2020-12-11 13:12:48.274049||measurement||ad||2020-12-11 13:12:15.329794@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||1||1
